487,ギラティナ（アナザーフォルム）,Giratina（Altered Forme） - ギラティナ（オルタードフォルム）,「ジラソル（オパールの一種）」＋「ギラリ（睨んだ様子を表す擬態語）」＋「プラティナ（スペイン語で白金）」＋「アナザー（もう一つの）」＋「フォルム（形態）」 ＋「ギルティ（有罪）」＋「ギロチン（断頭台）」【参考】「ジラーレ（イタリア語で回る）」＋「ラティルト（ラテン語で夢幻）」,「ギラティナ」＋「Platina（スペイン語で白金）」＋「Altered（変わった）」＋「Forme（形態）」
487,ギラティナ（オリジンフォルム）,Giratina（Origin Forme） - ギラティナ（オリジンフォルム）,「ギラティナ（ポケモン名）」＋「オリジン（原点）」＋「フォルム（形態）」,「Giratina（ポケモン名）」＋「Origin（原点）」＋「Forme（形態）」
488,クレセリア,Cresselia - クレセリア,「クレッセント（三日月）」＋「セリア（イタリア語でまじめな）」＋「セレネ（ギリシャ神話の月の女神。セリア・セレナ・セリーナ・セレーネ・セリナ・セリーヌといった女性名の語源）」,「クレセリア」＋「Crescent（三日月）」
489,フィオネ,Phione - フィオネ,「マグニフィ（ラテン語で神を賛美する）」＋「ゼリーフィッシュ（クラゲ）」＋「フィップス船長（人名／1774年にクリオネ属の亜種を発見したイギリスの船長）」＋「クリオネ（軟体動物門腹足綱裸殻翼足類・ハダカカメガイ科の１属）」 ＋「フィオーレ（イタリア語で花）」＋「フィール（感じる）」,「フィオネ」＋「Clione（クリオネ。軟体動物門腹足綱裸殻翼足類・ハダカカメガイ科の１属)」
490,マナフィ,Manaphy - マナフィ,「マグニフィ（ラテン語で神を賛美する）」＋「マナ（超自然的な力の観念）」＋「マナ（愛。大切に育てる）」＋「ゼリーフィッシュ（クラゲ）」＋「フィップス船長（人名／1774年にクリオネ属の亜種を発見したイギリスの船長）」 ＋「フィオーレ（イタリア語で花）」＋「フィール（感じる）」【参考】「フェアリー（妖精）」＋「マナティ（ジュゴン目マナティー科の海棲哺乳動物）」,「マナフィ」
491,ダークライ,Darkrai - ダークライ,「ダーク（暗い）」＋「暗い」＋「テネブライ（ラテン語で闇）」＋「ライ（嘘）」＋「ライ（ヒンディー語で王）」 ＋「クライ（泣く）」＋「ローレライ（ドイツ伝説の魔女でライン川の岸の岩にいて美しさと歌声で船乗りを誘惑し船を沈没させた）」,「ダークライ」＋「Dark（暗い）」
492,シェイミ（ランドフォルム）,Shaymin（Land Forme） - シェイミン（ランドフォルム）,「シェイシェイ（中国語でありがとう）」＋「ランド（陸）」＋「フォルム（形態）」 ＋「ハリネズミ（ハリネズミ目ハリネズミ科ハリネズミ亜科に属する哺乳動物の総称）」＋「ネズミ（ネズミ目の数科の総称）」＋「ミー（私に）」【参考】「ステーミン（雄しべ）」＋「シャーマン（トランス状態に入って超自然的存在と交信する現象を起こすとされる人物）」＋「シャマイム（ヘブライ語で天国、空）」,「シェイミ」＋「Land（陸）」＋「Forme（形態）」
492,シェイミ（スカイフォルム）,Shaymin（Sky Forme） - シェイミン（スカイフォルム）,「シェイミ（ポケモン名）」＋「スカイ（空）」＋「フォルム（形態）」,「Shaymin（ポケモン名）」＋「Sky（空）」＋「Forme（形態）」
493,アルセウス,Arceus - アルセウス,「アルケー（ギリシャ語で始まり、起源、万物の根源）」＋「アルファ（ギリシャ語アルファベットの第１字。物事の最初）」＋「アルティメット（最後の、究極の、根本の）」＋「ゼウス（ギリシャ神話の最高神）」 ＋「ある（神聖なものが出現する）」【参考】「ペルセウス（ギリシャ神話に登場する英雄）」＋「アルテミス（ギリシャ神話に登場する月の女神でゼウスの娘）」＋「アルス（ラテン語で芸術）」,「アルセウス」＋「Arc（弧）」＋「Arch（首位・頭目の・第１級の）」
494,ビクティニ,Victini - ヴィクティニ,「ビクトリー（勝利）」＋「デスティニー（運命、宿命）」＋「ティニー（タイニー。ごく小さな、ちっぽけな、タイ語でここ）」＋「２（Vサインをする時の指は２本）」 ＋「ヴィクトリア（ローマ神話に登場する勝利の女神。ギリシャ神話ではニーケー）」＋「ビクセン（メスギツネ）」【参考】「ビクティム（犠牲、罪人。広島・平和記念公園「原爆の子の像」に関連）」,「ビクティニ」＋「Victory（勝利）」
495,ツタージャ,Snivy - スニーヴィ,「蔦」＋「蛇（ジャ）」＋「ナージャ（フードコブラ属の学名）」 ＋「ターザン（エドガー・ライス・バローズが創造した架空のキャラクター。蔦渡りが有名）」＋「ナーガラージャ（インドにおける蛇神の諸王）」【参考】「ラージャ（インド語で王）」＋「ナージャ（明日のナージャに出てくるヒロイン）」,「Snake（蛇）」＋「Ivy（蔦）」＋「Snide（卑劣な）」＋「Snivel（鼻かぜ）」
496,ジャノビー,Servine - サーヴァイン,「蛇（ジャ）」＋「ノビリティー（貴族）」＋「アイビー（蔦類の総称）」＋「蛇の道は蛇（じゃのみちはへび。同類は同類の行動をよく知っているという意味のことわざ）」 ＋「蛇（爬虫綱有鱗目ヘビ亜目の総称）」【参考】「伸びる」,「Serpent（へび座、蛇）」＋「Vine（蔓）」＋「Servant（使用人、召使い）」
497,ジャローダ,Serperior - サーペリアー,「蛇（ジャ）」＋「ロード（道。ことわざ蛇の道は蛇から連想）」＋「ロード（君主、領主）」＋「蛇（ダ）」 ＋「ロイヤル（王の）」【参考】「老」,「Serpent（へび座、蛇）」＋「Superior（まさっている）」＋「Warrior（戦士）」＋「Emperor（皇帝）」
498,ポカブ,Tepig - テピッグ,「ポカポカ（気持ちよい暖かさを感じるさま）」＋「カブ（英語で動物の仔）」＋「ブー（豚の鳴き声）」＋「豚（哺乳網ウシ目イノシシ科の動物の総称）」 ＋「ポーク（豚肉）」,「Tepid（生温い、微温の）」＋「Pig（豚）」
499,チャオブー,Pignite - ピグナイト,「チャオ（シャオ。中国語で焼く）」＋「ブー（豚の鳴き声）」 ＋「叉焼（チャーシュー。焼豚の別名で豚肉の塊に味を付けて焼いた料理）」＋「チャオ（中国語で超）」＋「豚（哺乳網ウシ目イノシシ科の動物の総称）」【参考】「チャオ（イタリア語でこんにちは、さようなら）」,「Pig（豚）」＋「Ignite（火をつける）」
500,エンブオー,Emboar - エンボアー,「炎（エン）」＋「エンバー（燃えさし、残り火）」＋「ブー（豚の鳴き声）」＋「豚（哺乳網ウシ目イノシシ科の動物の総称）」＋「王」 ＋「演武（武道・武術で学んだ型を披露すること）」＋「閻魔大王（仏教・ヒンドゥー教等で地獄の主・神）」＋「ボー（去勢していない雄ブタ、イノシシ）」【参考】「演舞（舞を演じる）」＋「円舞（円陣を作って踊る舞踏）」,「Emperor（皇帝）」＋「Ember（余燼）」＋「Boar（イノシシ）」＋「エンブオー」＋「Caesar（ローマ皇帝）」＋「Tsar（ロシア皇帝）」
501,ミジュマル,Oshawott - オシャウォット,「水」＋「未熟」＋「～丸（武家の幼名・刀・楽器・船等の名に用いる）」 ＋「丸い」＋「ガジュマル（熱帯地方に生えているクワ科の常緑高木）」,「Ocean（大洋、海）」＋「Water（水）」＋「Wash（洗う）」＋「Sea otter（ラッコ）」＋「Osseous（骨のある、骨から成る、骨ばった）」＋「Ostracism（古代ギリシャの陶片追放、貝殻追放）」＋「Shower（シャワー）」＋「Shell（貝殻、殻、甲羅）」【参考】「Shawl（肩がけ）」＋「Oshawa（オシャワ。カナダのオンタリオ州の都市）」＋「George Ohsawa（ジョージ・オーサワ。桜沢如一の海外名）」
502,フタチマル,Dewott - デウォット,「二つ」＋「ホタチ（ミジュマルのお腹にある貝がらの名称。由来はホタテ・太刀）」＋「～丸（武家の幼名・刀・楽器・船等の名に用いる）」 ＋「太刀」【参考】「イタチ（ネコ目ネコ亜目イタチ科イタチ属に含まれる哺乳類の総称）」,「Dew（雫）」＋「Sea otter（ラッコ）」＋「Dual（２つの）」＋「Duel（決闘）」＋「Duo（２人組）」＋「Water（水）」＋「Helen DeWitt（アメリカ・メリーランド州タコマパーク出身の小説家。The Last Samraiの著者）」
503,ダイケンキ,Samurott - サムロット,「大剣（大きなつるぎ）」＋「剣戟（けんげき。刀等の武器のこと）」 ＋「剣鬼（鬼気迫るような剣豪。時代物ファンにはお馴染みの表現）」【参考】「軒騎（車や馬に乗ること）」,「Samurai（侍）」＋「Sea otter（ラッコ）」
504,ミネズミ,Patrat - パトラット,「見る（目で事物の存在等をとらえる）」＋「木鼠（1940年代まではエゾリスの俗名）」 ＋「峰（山の頂上）」＋「ネズミ（ネズミ目の数科の総称）」,「Patrol（巡回、巡視、偵察）」＋「Rat（ネズミ）」
505,ミルホッグ,Watchog - ウォッチョッグ,「見る（目で事物の存在等をとらえる）」＋「グラウンドホッグ（北米大陸に生息する地面で暮らすリスの一種）」＋「ヘッジホッグ（ハリネズミ）」 【参考】「ミーアキャット（哺乳綱食肉目マングース科スリカータ属のマングース）」＋「ニーズホッグ（北欧神話に出てくる死者の国に住むというドラゴン）」,「Watch（見る）」＋「Groundhog（グラウンドホッグ。北米大陸に生息する地面で暮らすリスの一種）」＋「ミルホッグ」
506,ヨーテリー,Lillipup - リリパップ,「ヨークシャー・テリア（ヨーキーとも呼ばれる小型の愛玩犬）」 ＋「コヨーテ（ネコ目イヌ科イヌ属に属する哺乳類）」＋「幼（おさないこと）」【参考】「テリー（1939年の映画「オズの魔法使い」でトト役を演じたケアーン・テリア種の犬）」,「Liliput（リリパット。ガリバー旅行記に出てくる小人の国）」＋「Pup（子犬）」
507,ハーデリア,Herdier - ハーデリア,「ハーディングドッグ（牧羊犬）」＋「ヨークシャー・テリア（ヨーキーとも呼ばれる小型の愛玩犬）」 ＋「ハチ（忠犬ハチ公の名で知られる秋田県大館市出身の秋田犬）」＋「派手」【参考】「ハード（難しい）」＋「デリア（16世紀中盤のポーランド・リトアニア共和国で男性が着用していた衣装）」＋「ハーデス（ギリシャ神話に出てくる冥界の王）」,「ハーデリア」＋「Herd（獣の群）」＋「Terrier（テリア。小型の犬）」
508,ムーランド,Stountland - ストートランド,「むく犬（むく毛の犬）」＋「ニューファンドランド（カナダ東岸のニューファンドランド島を原産地とする犬種）」 ＋「ムード（気分）」【参考】「紫」＋「ムーラン・ルージュ（1889年に誕生したフランスのパリ市内・モンマルトルにあるキャバレー）」,「Stout（強い、頑丈な）」＋「Newfoundland（カナダ東岸のニューファンドランド島を原産地とする犬種）」＋「ムーランド」
509,チョロネコ,Purrloin - プーロイン,「ちょろまかす（人の目をごまかして盗むこと）」＋「猫（ネコ目の小型動物）」 ＋「ちょろちょろする（小さなものが動き回る様）」＋「ちょろい（非常に簡単であること）」,「Purr（猫が喜んで喉を鳴らすごろごろと言う音）」＋「Purloin（盗む）」
510,レパルダス,Liepard - リエパルド,「レパルデュ（コルシカ語で豹）」＋「レオパーデス（メスのヒョウ）」＋「レオパルド（豹）」＋「ダスク（夕暮れ、夕闇）」,「Lie（嘘）」＋「Leopard（豹）」＋「レパルダス」
511,ヤナップ,Pansage - パンセージ,「柳（ヤナギ科ヤナギ属の落葉樹の総称）」＋「エイプ（類人猿。尾のない猿）」 ＋「嫌な（嫌い、不愉快であるという意味）」＋「ナップ（うたた寝する）」＋「スナップ（噛み切る）」【参考】「野菜」＋「菜（ナ）」＋「パイナップル（パイナップル科の常緑多年草）」＋「梁（やな。河川に杭・石等を敷設し水流を堰き止め、魚類の流路をふさいで捕獲する仕掛け）」,「Chimpanzee（チンパンジー。ショウジョウ科の哺乳類で大型類人猿の一種）」＋「Sage（サルビアの葉）」＋「Pan（ギリシャ神話に出てくる山羊の神または平鍋）」＋「Pant（喘ぐ）」
512,ヤナッキー,Simisage - シミセージ,「柳（ヤナギ科ヤナギ属の落葉樹の総称）」＋「モンキー（猿）」 ＋「嫌な（嫌い、不愉快であるという意味）」＋「木」＋「ヤンキー（不良青少年）」【参考】「野菜」＋「菜（ナ）」＋「梁（やな。河川に杭・石等を敷設し水流を堰き止め、魚類の流路をふさいで捕獲する仕掛け）」＋「血気（生命を維持する力、活力）」,「Simian（猿のような）」＋「Sage（サルビアの葉）」
513,バオップ,Pansear - パンシーア,「バオバブ（パンヤ科バオバブ属の高木）」＋「バオ（爆の中国語読み。高温で瞬時に加熱する中国料理の技法の一つ）」＋「エイプ（類人猿。尾のない猿）」 【参考】「バースト（爆発する、破裂する）」＋「パイナップル（パイナップル科の常緑多年草）」＋「バオ（中国語で宝）」,「Chimpanzee（チンパンジー。ショウジョウ科の哺乳類で大型類人猿の一種）」＋「Sear（焼く、焦がす）」＋「Pan（ギリシャ神話に出てくる山羊の神または平鍋）」＋「Pant（喘ぐ）」
514,バオッキー,Simisear - シミシーア,「バオバブ（パンヤ科バオバブ属の高木）」＋「バオ（爆の中国語読み。高温で瞬時に加熱する中国料理の技法の一つ）」＋「モンキー（猿）」 ＋「木」【参考】「バースト（爆発する、破裂する）」＋「血気（生命を維持する力、活力）」,「Simian（猿のような）」＋「Sear（焼く、焦がす）」
515,ヒヤップ,Panpour - パンポアー,「ヒヤシンス（ギリシャ・小アジア原産のユリ科の球根植物）」＋「冷や（冷や水等、名詞の上に付いて冷たい状態であることを表す）」＋「エイプ（類人猿。尾のない猿）」 【参考】「パイナップル（パイナップル科の常緑多年草）」,「Chimpanzee（チンパンジー。ショウジョウ科の哺乳類で大型類人猿の一種）」＋「Pour（注ぐ）」＋「Pan（ギリシャ神話に出てくる山羊の神または平鍋）」＋「Pant（喘ぐ）」
516,ヒヤッキー,Simipour - シミポアー,「ヒヤシンス（ギリシャ・小アジア原産のユリ科の球根植物）」＋「冷や（冷や水等、名詞の上に付いて冷たい状態であることを表す）」＋「モンキー（猿）」 ＋「木」【参考】「血気（生命を維持する力、活力）」,「Simian（猿のような）」＋「Pour（注ぐ）」
517,ムンナ,Munna - ムンナ,「ムーン（月）」＋「夢（ム）」＋「ムナ（フィンランド語で卵）」＋「ルナ（ローマ神話に登場する月の女神。ラテン語で月、現在でもイタリア語・スペイン語・ポルトガル語等のヨーロッパの様々な言語で月を意味する）」＋「むな（空・虚。むなしい、何もない等の意味）」 ＋「狢（むじな。アナグマ、タヌキの別名）」＋「花」【参考】「無心」＋「サバンナ（サバナ。乾季と雨季のある熱帯に分布する疎林と潅木を交えた熱帯長草草原地帯）」＋「あんな・こんな・そんな（あのような・このような・そのような）」＋「皆」,「ムンナ」
518,ムシャーナ,Musharna - ムシャーナ,「夢（ム）」＋「ムナ（フィンランド語で卵）」＋「むしゃむしゃ（大きな口を開けて食べるさま）」＋「ルナ（ローマ神話に登場する月の女神。ラテン語で月、現在でもイタリア語・スペイン語・ポルトガル語等のヨーロッパの様々な言語で月を意味する）」＋「むな（空・虚。むなしい、何もない等の意味）」 ＋「狢（むじな。アナグマ、タヌキの別名）」＋「花」【参考】「無心」＋「ラークシャサ（漢訳では羅刹というインド神話に出てくる悪鬼）」＋「毘盧遮那仏（びるしゃなぶつ。大乗仏教における仏の一つ）」＋「霧」＋「シュー（煙が噴射されている様子を表す擬音語）」＋「無性（むやみに、やたらに）」＋「サバンナ（サバナ。乾季と雨季のある熱帯に分布する疎林と潅木を交えた熱帯長草草原地帯）」＋「ガネーシャ（ヒンドゥー教の神の一柱）」,「ムシャーナ」
519,マメパト,Pidove - ピドヴォ,「豆」＋「鳩（ハト目ハト科に属する鳥類の総称）」＋「鳩豆（鳩の餌として与える豆）」＋「鳩が豆鉄砲を食らったよう（突然の出来事に驚いた様子を表す慣用句）」 【参考】「まめ（忠実。労苦をいとわず物事にはげむこと）」,「Dove（鳩）」＋「Pidgeon（鳩）」
520,ハトーボー,Tranquill - トランクイル,「鳩（ハト目ハト科に属する鳥類の総称）」＋「ボーボー（鳩の低い鳴き声）」 ＋「トーテレール（フランス語でキジバト）」＋「ゴルボービー（クロアチア語で鳩）」＋「イーハートーヴォ（宮沢賢治による造語で賢治の心象世界中にある理想郷を指す言葉。岩手県をモチーフとしたとされる）」【参考】「ハトポッポ（1911年発表の童謡。鳩が1941年に曲名変更されたもの）」＋「鳩ぽっぽ（幼児語で鳩）」＋「逃亡」＋「ホーボー（19世紀終わりから20世紀初頭にアメリカで発生した渡り鳥労働者のこと）」,「Tranquil（静かな、平穏な）」＋「Quill（大羽）」＋「Quail（ウズラ）」
521,ケンホロウ,Unfezant - ウンフェザント,「ケンケン（雉の鳴き声）」＋「ホロッホー（鳩の鳴き声）」 ＋「けんもほろろ（取り付く島もない様。ちなみにけん・ほろろは雉の鳴き声を意味する）」＋「チケン（チキン。鶏肉）」【参考】「ケンケン（ベトナム語でハゲワシ）」＋「ケンシロウ（北斗の拳に登場する主人公）」,「Unfazed（動じない）」＋「Unpleasant（不愉快な）」＋「Pheasant（雉）」
522,シママ,Blitzle - ブリッツェル,「シマウマ（ウマ科の哺乳類）」,「Blitz（電撃戦）」＋「Gazelle（ガゼル。鹿に似たウシ科ガゼル亜科の動物の総称）」＋「Zebra（シマウマ）」【参考】「Foal（子馬）」
523,ゼブライカ,Zebstrika - ゼブストライク,「ゼブラ（シマウマ）」＋「雷火（らいか。いなびかり、いなずま、落雷によって起こる火災）」＋「雷（いかずち）」 ＋「パラライズ（麻痺させる）」【参考】「バラライカ（ロシアの弦楽器の一つ）」,「Zebra（シマウマ）」＋「Strike（攻撃する）」＋「ゼブライカ」
524,ダンゴロ,Roggenrola - ロゲンローラ,「団子（丸くて一塊になっているもの）」＋「ゴロン（転がる様子を表す擬態語）」,「Rock'n'Roller（ロックンロール。1950年代半ばに現れたアメリカの大衆音楽スタイルの呼称）」
525,ガントル,Boldore - ボルドアー,「岩（ガン）」＋「マントル（惑星や衛星等の内部構造で核の外側にある層）」,「Boulder（巨石）」＋「Ore（鉱石）」
526,ギガイアス,Gigalith - ギガリス,「ギガス（ギリシャ神話に登場する巨人族）」＋「ガイア（ギリシャ神話に登場する大地の女神）」＋「ゴライアス（ゴリアテ。旧約聖書のサムエル記に登場するペリシテ人の巨人兵士）」 ＋「アース（地球）」,「Gigas（ギガス。ギリシャ神話に登場する巨人族）」＋「Goliath（ゴリアテ。旧約聖書のサムエル記に登場するペリシテ人の巨人兵士）」＋「Moonolith（一本石）」＋「ギガイアス」
527,コロモリ,Woobat - ウォーバット,「心（人間の理性・知識・感情・意志等の働きのもとになるもの）」＋「衣（ころも。人の身体に覆いつけるものの総称）」＋「コロコロした（中身が詰まっていかにも丸いさま）」＋「コウモリ（脊椎動物亜門哺乳綱コウモリ目に属する動物の総称）」,「Woo（求婚する）」＋「Bat（コウモリ）」
528,ココロモリ,Swoobat - スウォーバット,「心（人間の理性・知識・感情・意志等の働きのもとになるもの）」＋「衣（ころも。人の身体に覆いつけるものの総称）」＋「コロコロした（中身が詰まっていかにも丸いさま）」＋「コウモリ（脊椎動物亜門哺乳綱コウモリ目に属する動物の総称）」,「Swoon（卒倒）」＋「Bat（コウモリ）」
529,モグリュー,Drilbur - ドリーバー,「モグラ（トガリネズミ形目に含まれるモグラ科の構成種の総称）」＋「土竜（モグラ。リュウが使われている）」＋「スクリュー（プロペラやねじ、螺旋状のもの）」＋「潜る」,「Drill（ドリル。機械加工で穴あけに用いる工具）」＋「Burrow（隠れ穴）」＋「Driver（ドライバー。ねじを締め付けて固定したり緩めて外す作業を行うための工具）」【参考】「Excalibur（エクスカリバー。アーサー王伝説に登場する、アーサー王が持つ聖剣）」
530,ドリュウズ,Excadrill - エクスカドリル,「土竜（モグラ。そのまま読んでドリュウ）」＋「竜」＋「頭（ズ）」 ＋「ドリル（機械加工で穴あけに用いる工具）」＋「スクリュー（プロペラやねじ、螺旋状のもの）」＋「渦（螺旋形に巡る、激しい水の流れ）」＋「ズ（名詞の複数語尾）」,「Excavate（発掘する）」＋「Drill（ドリル。機械加工で穴あけに用いる工具）」【参考】「Excalibur（エクスカリバー。アーサー王伝説に登場するアーサー王が持つ聖剣）」
531,タブンネ,Audino - アーディノ,「耳たぶ（耳の下に垂れ下がったやわらかな部分）」＋「他聞（他人の耳に入ること）」＋「音（ね）」＋「多分ね（おそらくそうだろうねの意味）」 ＋「猫（ネコ目の小型動物）」＋「アンテンネ（フランス語でアンテナ）」,「I dunno（知っています）」＋「Audio（低周波）」＋「Dinosaur（恐竜）」
531,メガタブンネ,MegaAudino - メガアーディノ,「メガ（ギリシャ語で大きい）」＋「タブンネ（ポケモン名）」,「Mega（大きい）」＋「Audino（ポケモン名）」
532,ドッコラー,Timburr - ティンバー,「どっこらせ（どっこいしょ。力を入れて何かをする時のかけ声）」＋「土木工事（道路・鉄道・堤防等の土石・木材・鉄材等を使用する工事）」,「Timber（材木、用材）」＋「Burr（ゴーゴー、ヒューヒューという音）」【参考】「Bulldozer（ブルドーザー）」
533,ドテッコツ,Gurdurr - ガーダー,「ド級（1906年に建造されたイギリス海軍の画期的戦艦・ドレッドノート。他を圧倒するものや大きなサイズの意味でも使われる）」＋「土木（土木工事の略）」＋「鉄骨（コンクリート建造物の骨組みに使う鉄材）」 ＋「どてん（物や人が落ちる様子を表す擬音語）」【参考】「怒」＋「どてら（大きめに作り綿を厚く入れた広袖の着物）」,「Girder（桁、ガーダー、大梁）」＋「Burr（ゴーゴー、ヒューヒューという音）」
534,ローブシン,Conkeldurr - コンケルダー,「老（ロウ）」＋「ロー（安い、低い）」＋「普請（家を建築や修理すること）」＋「老婆心（年とった女性が度を越してあれこれと気を遣うこと）」 ＋「武臣（武事をもって君主に仕える家臣）」＋「武神（武道をつかさどり武運を守護する神）」【参考】「ローブロー（ボクシングでベルトラインより下を攻撃する反則のパンチ）」,「Concrete（コンクリート製）」＋「Elder（年上の）」＋「Burr（ゴーゴー、ヒューヒューという音）」
535,オタマロ,Tympole - ティンポール,「おたまじゃくし（蛙の幼生）」＋「麿（麻呂。一人称の一つで古くで自分を指すのに使う）」 【参考】「オタク（中森明夫氏の造語）」,「Tympanum（鼓膜）」＋「Tadpole（おたまじゃくし）」
536,ガマガル,Palpitoad - パルピトード,「ガマガエル（ヒキガエルの俗称。両生綱無尾目ヒキガエル科ヒキガエル属に分類される蛙）」,「Palpitate（恐怖が震える）」＋「Toad（カエル）」
537,ガマゲロゲ,Seismitoad - セイスミトード,「ガマガエル（ヒキガエルの俗称。両生綱無尾目ヒキガエル科ヒキガエル属に分類される蛙）」＋「ゲロゲロ（蛙の鳴き声）」,「Seismos（ギリシャ語で震動）」＋「Toad（トード）」
538,ナゲキ,Throh - スロー,「投げ（柔道の技の一つ）」＋「鬼（キ）」＋「泣いた赤鬼（浜田廣介作の児童文学）」 ＋「檄（げき。自分の主張を述べて人々に行動を促す文書、誤用では励ますこと）」【参考】「嘆き（深く悲しむこと）」,「Throw（投げる）」
539,ダゲキ,Sawk - サーク,「打撃（物を激しく打つこと）」＋「鬼（キ）」 ＋「檄（げき。自分の主張を述べて人々に行動を促す文書、誤用では励ますこと）」,「Saw（ノコギリ）」＋「Sock（強く打つ）」＋「Hawk（鷹）」
540,クルミル,Sewaddle - セワドル,「くるまる（巻くようにしてすっぽりと包まれる様子）」＋「ミールワーム（ゴミムシダマシ科の甲虫の幼虫の総称）」 ＋「胡桃（クルミ。クルミ科クルミ属の落葉高木の総称）」＋「ミール（とうもろこしなどの粗粉）」,「Swaddle（布で包む）」＋「Sew（縫う）」＋「Waddle（よちよち歩く）」
541,クルマユ,Swadloon - スワドルーン,「くるまる（巻くようにしてすっぽりと包まれる様子）」＋「繭（まゆ。完全変態をする昆虫の幼虫が口から糸状の粘質分泌物を出して作る覆い）」 ＋「胡桃（クルミ。クルミ科クルミ属の落葉高木の総称）」,「Swaddle（布で包む）」＋「Cocoon（繭）」＋「Baloon（風船）」
542,ハハコモリ,Leavanny - リーヴァニー,「葉」＋「子守（子供の面倒をみること）」＋「篭る（こもる。中に入ったまま外に出ない様子）」 ＋「母」,「Leaves（leafの複数形）」＋「Nanny（姥）」
543,フシデ,Venipede - ヴェニピード,「節（葦等の茎にあるふくれた区切り、幹や茎から枝が出るところ）」＋「ムカデ（唇脚綱の節足動物のうちゲジ類を除いたものの総称）」＋「ヤスデ（ヤスデ綱の節足動物の総称。ダンゴムシに似たタマヤスデ等が含まれる）」,「Venom（蛇・蜘蛛・蜂等の毒液）」＋「Centipede（ムカデ）」
544,ホイーガ,Whirlipede - ウィーリピード,「ホイール（車輪）」＋「いが（殻斗の一種でクリなどの果実を包んでいるとげのある外皮）」 ＋「スティトノスナ・ストリーガ（クロアチア語でゲジ）」【参考】「蛾（鱗翅目の昆虫のうちチョウ類を除いたものの総称）」,「Whirl（車輪）」＋「Centipede（ムカデ）」
545,ペンドラー,Scolipede - スコリピード,「スコロペンドラ（オオムカデ属の総称）」 【参考】「ペンタ（ギリシャ語で５、５の意の統合辞）」＋「ペンダラム（振り子）」,「Scolopendra（オオムカデ属の総称）」＋「Centipede（ムカデ）」
546,モンメン,Cottonee - コットニー,「木綿（木綿糸の略。綿花を紡いで作った糸）」＋「木綿綿（もめんわた。綿花を精製して一定の厚みにのばしたもの）」,「Cotton（綿）」＋「Fee（フランス語で妖精）」＋「Wee（ちっぽけな）」
547,エルフーン,Whimsicott - ウィミジコット,「エルニーニョ現象（太平洋赤道域の海水温が以上に上昇する現象）」＋「タイフーン（台風）」 ＋「エルフ（ファンタジーと伝説上に出てくる小さな妖精）」,「Whimsical（気まぐれな）」＋「Cotton（綿）」
548,チュリネ,Petilil - ペティリル,「チューリップ（ユリ科の多年草）」＋「百合根（狭義には食用とされるユリ属植物の鱗茎のこと）」 ＋「根」,「Petit（小さな）」＋「Lily（ユリ）」
549,ドレディア,Lilligant - リリガント,「ドレス（衣服や服装等の総称）」＋「レディ（淑女、貴婦人、女性）」＋「ガイラルディア（キク科テンニンギク属の総称）」＋「ディア（親愛な、いとしい、かわいい）」＋「ディアナ（ローマ神話に登場する樹木の女神）」 ＋「奴隷」＋「ドリアード（フランス語でドリュアス。ギリシャ神話に登場する木の精霊であるニンフ）」＋「マンドレイク（マンドラゴラの別名。ナス科マンドラゴラ属の植物）」＋「ダイアンサス（ナデシコ）」,「Lily（ユリ）」＋「Elegant（上品な、優雅な）」
550,バスラオ（あかすじのすがた・あおすじのすがた）,Basculin（Red Striped・Blue Striped） - バスクリン（レッドストライプド・ブルーストライプド）,「バカラーオ（スペイン語で鱈）」＋「ブラックバス（スズキ目サンフィッシュ科の淡水魚）」＋「益荒男（ますらお。立派な男、武士、狩人）」＋「老（ラオ。中国語で時間を経た、偉大な）」,「Black bass（ブラックバス。スズキ目サンフィッシュ科の淡水魚）」＋「Masculine（男らしい）」＋「Red（赤）」＋「Blue（青）」＋「Striped（縞のある）」＋「バスラオ」
551,メグロコ,Sandile - サンダイル,「目黒（目の中央の黒い部分）」＋「メガネカイマン（アリゲーター科カイマン属に分類されるワニの一種）」＋「クロコダイル（ワニ目クロコダイル科に属する爬虫類の総称）」,「Sand（砂）」＋「Crocodile（クロコダイル。ワニ目クロコダイル科に属する爬虫類の総称）」
552,ワルビル,Krokorok - クロクロック,「悪びれる（気後れして卑屈な様子をすること）」＋「ガビアル（爬虫綱ワニ目クロコダイル科の総称）」 ＋「悪（悪いこと、悪人）」＋「ビル（くちばし状のもの）」＋「イーブル（悪い、邪悪な）」＋「ヴィレイン（悪人、悪役）」,「Crocodile（クロコダイル。ワニ目クロコダイル科に属する爬虫類の総称）」＋「Crook（曲げる、泥棒）」＋「Rock（岩）」
553,ワルビアル,Krookodile - クルーコダイル,「悪びれる（気後れして卑屈な様子をすること）」＋「ガビアル（爬虫綱ワニ目クロコダイル科の総称）」 ＋「悪（悪いこと、悪人）」＋「ビル（くちばし状のもの）」,「Crocodile（クロコダイル。ワニ目クロコダイル科に属する爬虫類の総称）」＋「Crook（曲げる、泥棒）」
554,ダルマッカ,Darumaka - ダルマッカ,「だるま（日本の置物の一つ。日本全国にも結構ある）」＋「真っ赤（非常に赤いこと）」＋「火」 ＋「マカク（哺乳綱霊長目オナガザル科に含まれる属）」,「ダルマッカ」＋「Dharma（だるま。日本の置物の一つ。日本全国にも結構ある）」
